Particle DustPE H2Form H2FUVPumping H2Photodis CPhotoion CRheating Turbheating Chemheating gasGrainColls coulombs Total
886 0.00000E+00 3.86560E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55216E-25 7.00000E-26 8.34890E-26 -1.47261E-26 0.00000E+00 7.80539E-25
887 0.00000E+00 3.86560E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55216E-25 7.00000E-26 8.34890E-26 -1.47261E-26 0.00000E+00 7.80539E-25
888 0.00000E+00 3.86560E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55216E-25 7.00000E-26 8.34890E-26 -1.47261E-26 0.00000E+00 7.80539E-25
889 0.00000E+00 3.86560E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55216E-25 7.00000E-26 8.34890E-26 -1.47261E-26 0.00000E+00 7.80539E-25
890 0.00000E+00 3.86428E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55217E-25 7.00000E-26 8.35274E-26 -1.47400E-26 0.00000E+00 7.80432E-25
891 0.00000E+00 3.86428E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55217E-25 7.00000E-26 8.35274E-26 -1.47400E-26 0.00000E+00 7.80432E-25
892 0.00000E+00 3.86428E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55217E-25 7.00000E-26 8.35274E-26 -1.47400E-26 0.00000E+00 7.80432E-25
893 0.00000E+00 3.86428E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55217E-25 7.00000E-26 8.35274E-26 -1.47400E-26 0.00000E+00 7.80432E-25
894 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
895 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
896 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
897 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
898 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
899 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
900 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
901 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
902 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
903 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
904 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
905 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
906 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
907 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
908 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
909 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
910 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
911 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
912 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
913 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
914 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
915 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
916 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
917 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
918 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
919 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
920 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
921 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
922 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
923 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
924 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
925 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
926 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
927 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
928 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
929 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
930 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
931 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
932 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
933 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
934 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
935 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
936 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
937 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
938 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
939 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
940 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
941 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
942 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
943 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
944 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
945 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
946 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
947 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
948 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
949 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
950 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
951 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
952 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
953 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
954 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
955 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
956 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
957 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
958 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
959 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
960 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
961 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
962 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
963 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
964 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
965 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
966 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
967 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
968 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
969 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
970 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
971 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
972 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
973 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
974 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
975 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
976 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
977 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
978 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
979 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
980 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
981 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
982 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
983 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
984 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
985 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
986 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
987 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
988 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
989 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
990 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
991 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
992 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
993 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
994 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
995 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
996 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
997 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
998 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
999 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1000 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1001 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1002 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1003 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1004 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1005 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1006 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1007 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1008 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1009 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1010 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1011 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1012 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1013 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1014 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1015 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1016 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1017 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1018 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1019 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1020 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1021 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1022 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1023 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1024 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1025 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1026 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1027 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1028 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1029 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1030 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1031 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1032 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1033 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1034 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1035 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1036 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
1037 0.00000E+00 3.80513E-25 0.00000E+00 0.00000E+00 0.00000E+00 2.55234E-25 7.00000E-26 8.37833E-26 -1.47552E-26 0.00000E+00 7.74775E-25
